"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"2","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"4","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"7","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-01",5,0.8,"specimen_orig_ident","orig.ident",0.0110619469026549
"13","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_BC-01",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-04",3,0.8,"specimen_orig_ident","orig.ident",0.00161117078410311
"1","HRA003620_BC-04",5,0.8,"specimen_orig_ident","orig.ident",0.00272331154684096
"2","HRA003620_BC-04",2,0.8,"specimen_orig_ident","orig.ident",0.00129617627997408
"3","HRA003620_BC-04",5,0.8,"specimen_orig_ident","orig.ident",0.00335795836131632
"4","HRA003620_BC-04",1,0.8,"specimen_orig_ident","orig.ident",0.000694444444444444
"5","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-04",3,0.8,"specimen_orig_ident","orig.ident",0.00254237288135593
"7","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-04",9,0.8,"specimen_orig_ident","orig.ident",0.00825688073394495
"9","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-04",3,0.8,"specimen_orig_ident","orig.ident",0.00354609929078014
"11","HRA003620_BC-04",1,0.8,"specimen_orig_ident","orig.ident",0.00174825174825175
"12","HRA003620_BC-04",3,0.8,"specimen_orig_ident","orig.ident",0.00663716814159292
"13","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-04",1,0.8,"specimen_orig_ident","orig.ident",0.00442477876106195
"16","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_BC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"1","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-05",1,0.8,"specimen_orig_ident","orig.ident",0.000671591672263264
"4","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-05",1,0.8,"specimen_orig_ident","orig.ident",0.000847457627118644
"7","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-05",1,0.8,"specimen_orig_ident","orig.ident",0.00112359550561798
"10","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"13","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_BC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"1","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-11",1,0.8,"specimen_orig_ident","orig.ident",0.000648088139987038
"3","HRA003620_BC-11",2,0.8,"specimen_orig_ident","orig.ident",0.00134318334452653
"4","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"7","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"9","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-11",1,0.8,"specimen_orig_ident","orig.ident",0.00118203309692671
"11","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"13","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_BC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"1","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-24",2,0.8,"specimen_orig_ident","orig.ident",0.00134318334452653
"4","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-24",2,0.8,"specimen_orig_ident","orig.ident",0.00169491525423729
"7","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-24",2,0.8,"specimen_orig_ident","orig.ident",0.0018348623853211
"9","HRA003620_BC-24",1,0.8,"specimen_orig_ident","orig.ident",0.00112359550561798
"10","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_BC-24",2,0.8,"specimen_orig_ident","orig.ident",0.0034965034965035
"12","HRA003620_BC-24",5,0.8,"specimen_orig_ident","orig.ident",0.0110619469026549
"13","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-24",1,0.8,"specimen_orig_ident","orig.ident",0.00900900900900901
"19","HRA003620_BC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"1","HRA003620_BC-27",6,0.8,"specimen_orig_ident","orig.ident",0.00326797385620915
"2","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-27",8,0.8,"specimen_orig_ident","orig.ident",0.00537273337810611
"4","HRA003620_BC-27",1,0.8,"specimen_orig_ident","orig.ident",0.000694444444444444
"5","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-27",3,0.8,"specimen_orig_ident","orig.ident",0.00254237288135593
"7","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-27",5,0.8,"specimen_orig_ident","orig.ident",0.00458715596330275
"9","HRA003620_BC-27",7,0.8,"specimen_orig_ident","orig.ident",0.00786516853932584
"10","HRA003620_BC-27",3,0.8,"specimen_orig_ident","orig.ident",0.00354609929078014
"11","HRA003620_BC-27",3,0.8,"specimen_orig_ident","orig.ident",0.00524475524475524
"12","HRA003620_BC-27",8,0.8,"specimen_orig_ident","orig.ident",0.0176991150442478
"13","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_BC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"1","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"2","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_BC-30",2,0.8,"specimen_orig_ident","orig.ident",0.00134318334452653
"4","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_BC-30",1,0.8,"specimen_orig_ident","orig.ident",0.000847457627118644
"7","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_BC-30",2,0.8,"specimen_orig_ident","orig.ident",0.0018348623853211
"9","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"10","HRA003620_BC-30",1,0.8,"specimen_orig_ident","orig.ident",0.00118203309692671
"11","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"13","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_BC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-04",3,0.8,"specimen_orig_ident","orig.ident",0.00161117078410311
"1","HRA003620_NC-04",22,0.8,"specimen_orig_ident","orig.ident",0.0119825708061002
"2","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-04",13,0.8,"specimen_orig_ident","orig.ident",0.00873069173942243
"4","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_NC-04",3,0.8,"specimen_orig_ident","orig.ident",0.00254237288135593
"7","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_NC-04",10,0.8,"specimen_orig_ident","orig.ident",0.00917431192660551
"9","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"10","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_NC-04",1,0.8,"specimen_orig_ident","orig.ident",0.00174825174825175
"12","HRA003620_NC-04",34,0.8,"specimen_orig_ident","orig.ident",0.0752212389380531
"13","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_NC-04",2,0.8,"specimen_orig_ident","orig.ident",0.00711743772241993
"15","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_NC-04",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-05",14,0.8,"specimen_orig_ident","orig.ident",0.0075187969924812
"1","HRA003620_NC-05",29,0.8,"specimen_orig_ident","orig.ident",0.0157952069716776
"2","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-05",22,0.8,"specimen_orig_ident","orig.ident",0.0147750167897918
"4","HRA003620_NC-05",2,0.8,"specimen_orig_ident","orig.ident",0.00138888888888889
"5","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_NC-05",4,0.8,"specimen_orig_ident","orig.ident",0.00338983050847458
"7","HRA003620_NC-05",2,0.8,"specimen_orig_ident","orig.ident",0.00174064403829417
"8","HRA003620_NC-05",4,0.8,"specimen_orig_ident","orig.ident",0.0036697247706422
"9","HRA003620_NC-05",7,0.8,"specimen_orig_ident","orig.ident",0.00786516853932584
"10","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_NC-05",12,0.8,"specimen_orig_ident","orig.ident",0.0265486725663717
"13","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_NC-05",14,0.8,"specimen_orig_ident","orig.ident",0.0498220640569395
"15","HRA003620_NC-05",1,0.8,"specimen_orig_ident","orig.ident",0.00442477876106195
"16","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"17","HRA003620_NC-05",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_NC-05",1,0.8,"specimen_orig_ident","orig.ident",0.00900900900900901
"19","HRA003620_NC-05",1,0.8,"specimen_orig_ident","orig.ident",0.00917431192660551
"0","HRA003620_NC-11",6,0.8,"specimen_orig_ident","orig.ident",0.00322234156820623
"1","HRA003620_NC-11",8,0.8,"specimen_orig_ident","orig.ident",0.00435729847494553
"2","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-11",10,0.8,"specimen_orig_ident","orig.ident",0.00671591672263264
"4","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_NC-11",1,0.8,"specimen_orig_ident","orig.ident",0.000847457627118644
"7","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_NC-11",7,0.8,"specimen_orig_ident","orig.ident",0.00642201834862385
"9","HRA003620_NC-11",5,0.8,"specimen_orig_ident","orig.ident",0.00561797752808989
"10","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_NC-11",10,0.8,"specimen_orig_ident","orig.ident",0.0221238938053097
"13","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_NC-11",1,0.8,"specimen_orig_ident","orig.ident",0.00355871886120996
"15","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_NC-11",1,0.8,"specimen_orig_ident","orig.ident",0.00636942675159236
"17","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_NC-11",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-24",2,0.8,"specimen_orig_ident","orig.ident",0.00107411385606874
"1","HRA003620_NC-24",16,0.8,"specimen_orig_ident","orig.ident",0.00871459694989107
"2","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-24",16,0.8,"specimen_orig_ident","orig.ident",0.0107454667562122
"4","HRA003620_NC-24",1,0.8,"specimen_orig_ident","orig.ident",0.000694444444444444
"5","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_NC-24",7,0.8,"specimen_orig_ident","orig.ident",0.00593220338983051
"7","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"8","HRA003620_NC-24",12,0.8,"specimen_orig_ident","orig.ident",0.0110091743119266
"9","HRA003620_NC-24",3,0.8,"specimen_orig_ident","orig.ident",0.00337078651685393
"10","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_NC-24",6,0.8,"specimen_orig_ident","orig.ident",0.0104895104895105
"12","HRA003620_NC-24",10,0.8,"specimen_orig_ident","orig.ident",0.0221238938053097
"13","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_NC-24",1,0.8,"specimen_orig_ident","orig.ident",0.00636942675159236
"17","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"19","HRA003620_NC-24",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-27",6,0.8,"specimen_orig_ident","orig.ident",0.00322234156820623
"1","HRA003620_NC-27",18,0.8,"specimen_orig_ident","orig.ident",0.00980392156862745
"2","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-27",12,0.8,"specimen_orig_ident","orig.ident",0.00805910006715917
"4","HRA003620_NC-27",1,0.8,"specimen_orig_ident","orig.ident",0.000694444444444444
"5","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_NC-27",6,0.8,"specimen_orig_ident","orig.ident",0.00508474576271186
"7","HRA003620_NC-27",1,0.8,"specimen_orig_ident","orig.ident",0.000870322019147084
"8","HRA003620_NC-27",13,0.8,"specimen_orig_ident","orig.ident",0.0119266055045872
"9","HRA003620_NC-27",4,0.8,"specimen_orig_ident","orig.ident",0.00449438202247191
"10","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_NC-27",16,0.8,"specimen_orig_ident","orig.ident",0.027972027972028
"12","HRA003620_NC-27",5,0.8,"specimen_orig_ident","orig.ident",0.0110619469026549
"13","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"15","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"16","HRA003620_NC-27",2,0.8,"specimen_orig_ident","orig.ident",0.0127388535031847
"17","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_NC-27",1,0.8,"specimen_orig_ident","orig.ident",0.00900900900900901
"19","HRA003620_NC-27",0,0.8,"specimen_orig_ident","orig.ident",0
"0","HRA003620_NC-30",27,0.8,"specimen_orig_ident","orig.ident",0.014500537056928
"1","HRA003620_NC-30",59,0.8,"specimen_orig_ident","orig.ident",0.0321350762527233
"2","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"3","HRA003620_NC-30",78,0.8,"specimen_orig_ident","orig.ident",0.0523841504365346
"4","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"5","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"6","HRA003620_NC-30",32,0.8,"specimen_orig_ident","orig.ident",0.0271186440677966
"7","HRA003620_NC-30",3,0.8,"specimen_orig_ident","orig.ident",0.00261096605744125
"8","HRA003620_NC-30",35,0.8,"specimen_orig_ident","orig.ident",0.0321100917431193
"9","HRA003620_NC-30",30,0.8,"specimen_orig_ident","orig.ident",0.0337078651685393
"10","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"11","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"12","HRA003620_NC-30",14,0.8,"specimen_orig_ident","orig.ident",0.0309734513274336
"13","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"14","HRA003620_NC-30",11,0.8,"specimen_orig_ident","orig.ident",0.0391459074733096
"15","HRA003620_NC-30",1,0.8,"specimen_orig_ident","orig.ident",0.00442477876106195
"16","HRA003620_NC-30",6,0.8,"specimen_orig_ident","orig.ident",0.0382165605095541
"17","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"18","HRA003620_NC-30",1,0.8,"specimen_orig_ident","orig.ident",0.00900900900900901
"19","HRA003620_NC-30",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P1N1",665,0.8,"specimen_orig_ident","orig.ident",0.357142857142857
"1","PRJNA662018_PRJNA662018_P1N1",671,0.8,"specimen_orig_ident","orig.ident",0.365468409586057
"2","PRJNA662018_PRJNA662018_P1N1",168,0.8,"specimen_orig_ident","orig.ident",0.108878807517822
"3","PRJNA662018_PRJNA662018_P1N1",347,0.8,"specimen_orig_ident","orig.ident",0.233042310275353
"4","PRJNA662018_PRJNA662018_P1N1",47,0.8,"specimen_orig_ident","orig.ident",0.0326388888888889
"5","PRJNA662018_PRJNA662018_P1N1",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P1N1",86,0.8,"specimen_orig_ident","orig.ident",0.0728813559322034
"7","PRJNA662018_PRJNA662018_P1N1",296,0.8,"specimen_orig_ident","orig.ident",0.257615317667537
"8","PRJNA662018_PRJNA662018_P1N1",229,0.8,"specimen_orig_ident","orig.ident",0.210091743119266
"9","PRJNA662018_PRJNA662018_P1N1",86,0.8,"specimen_orig_ident","orig.ident",0.0966292134831461
"10","PRJNA662018_PRJNA662018_P1N1",29,0.8,"specimen_orig_ident","orig.ident",0.0342789598108747
"11","PRJNA662018_PRJNA662018_P1N1",34,0.8,"specimen_orig_ident","orig.ident",0.0594405594405594
"12","PRJNA662018_PRJNA662018_P1N1",27,0.8,"specimen_orig_ident","orig.ident",0.0597345132743363
"13","PRJNA662018_PRJNA662018_P1N1",0,0.8,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P1N1",47,0.8,"specimen_orig_ident","orig.ident",0.167259786476868
"15","PRJNA662018_PRJNA662018_P1N1",19,0.8,"specimen_orig_ident","orig.ident",0.084070796460177
"16","PRJNA662018_PRJNA662018_P1N1",17,0.8,"specimen_orig_ident","orig.ident",0.10828025477707
"17","PRJNA662018_PRJNA662018_P1N1",4,0.8,"specimen_orig_ident","orig.ident",0.0283687943262411
"18","PRJNA662018_PRJNA662018_P1N1",7,0.8,"specimen_orig_ident","orig.ident",0.0630630630630631
"19","PRJNA662018_PRJNA662018_P1N1",4,0.8,"specimen_orig_ident","orig.ident",0.036697247706422
"0","PRJNA662018_PRJNA662018_P1T1",94,0.8,"specimen_orig_ident","orig.ident",0.0504833512352309
"1","PRJNA662018_PRJNA662018_P1T1",148,0.8,"specimen_orig_ident","orig.ident",0.0806100217864924
"2","PRJNA662018_PRJNA662018_P1T1",165,0.8,"specimen_orig_ident","orig.ident",0.106934543097861
"3","PRJNA662018_PRJNA662018_P1T1",80,0.8,"specimen_orig_ident","orig.ident",0.0537273337810611
"4","PRJNA662018_PRJNA662018_P1T1",65,0.8,"specimen_orig_ident","orig.ident",0.0451388888888889
"5","PRJNA662018_PRJNA662018_P1T1",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P1T1",76,0.8,"specimen_orig_ident","orig.ident",0.0644067796610169
"7","PRJNA662018_PRJNA662018_P1T1",78,0.8,"specimen_orig_ident","orig.ident",0.0678851174934726
"8","PRJNA662018_PRJNA662018_P1T1",98,0.8,"specimen_orig_ident","orig.ident",0.0899082568807339
"9","PRJNA662018_PRJNA662018_P1T1",67,0.8,"specimen_orig_ident","orig.ident",0.0752808988764045
"10","PRJNA662018_PRJNA662018_P1T1",88,0.8,"specimen_orig_ident","orig.ident",0.104018912529551
"11","PRJNA662018_PRJNA662018_P1T1",31,0.8,"specimen_orig_ident","orig.ident",0.0541958041958042
"12","PRJNA662018_PRJNA662018_P1T1",4,0.8,"specimen_orig_ident","orig.ident",0.00884955752212389
"13","PRJNA662018_PRJNA662018_P1T1",0,0.8,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P1T1",32,0.8,"specimen_orig_ident","orig.ident",0.113879003558719
"15","PRJNA662018_PRJNA662018_P1T1",31,0.8,"specimen_orig_ident","orig.ident",0.13716814159292
"16","PRJNA662018_PRJNA662018_P1T1",16,0.8,"specimen_orig_ident","orig.ident",0.101910828025478
"17","PRJNA662018_PRJNA662018_P1T1",9,0.8,"specimen_orig_ident","orig.ident",0.0638297872340425
"18","PRJNA662018_PRJNA662018_P1T1",6,0.8,"specimen_orig_ident","orig.ident",0.0540540540540541
"19","PRJNA662018_PRJNA662018_P1T1",3,0.8,"specimen_orig_ident","orig.ident",0.0275229357798165
"0","PRJNA662018_PRJNA662018_P2T2",478,0.8,"specimen_orig_ident","orig.ident",0.25671321160043
"1","PRJNA662018_PRJNA662018_P2T2",130,0.8,"specimen_orig_ident","orig.ident",0.0708061002178649
"2","PRJNA662018_PRJNA662018_P2T2",478,0.8,"specimen_orig_ident","orig.ident",0.309786130913804
"3","PRJNA662018_PRJNA662018_P2T2",345,0.8,"specimen_orig_ident","orig.ident",0.231699126930826
"4","PRJNA662018_PRJNA662018_P2T2",208,0.8,"specimen_orig_ident","orig.ident",0.144444444444444
"5","PRJNA662018_PRJNA662018_P2T2",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P2T2",226,0.8,"specimen_orig_ident","orig.ident",0.191525423728814
"7","PRJNA662018_PRJNA662018_P2T2",192,0.8,"specimen_orig_ident","orig.ident",0.16710182767624
"8","PRJNA662018_PRJNA662018_P2T2",124,0.8,"specimen_orig_ident","orig.ident",0.113761467889908
"9","PRJNA662018_PRJNA662018_P2T2",199,0.8,"specimen_orig_ident","orig.ident",0.223595505617978
"10","PRJNA662018_PRJNA662018_P2T2",152,0.8,"specimen_orig_ident","orig.ident",0.179669030732861
"11","PRJNA662018_PRJNA662018_P2T2",73,0.8,"specimen_orig_ident","orig.ident",0.127622377622378
"12","PRJNA662018_PRJNA662018_P2T2",132,0.8,"specimen_orig_ident","orig.ident",0.292035398230089
"13","PRJNA662018_PRJNA662018_P2T2",0,0.8,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P2T2",47,0.8,"specimen_orig_ident","orig.ident",0.167259786476868
"15","PRJNA662018_PRJNA662018_P2T2",77,0.8,"specimen_orig_ident","orig.ident",0.34070796460177
"16","PRJNA662018_PRJNA662018_P2T2",19,0.8,"specimen_orig_ident","orig.ident",0.121019108280255
"17","PRJNA662018_PRJNA662018_P2T2",26,0.8,"specimen_orig_ident","orig.ident",0.184397163120567
