"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"0","GSE326225",72,1.2,"dataset",0.095364238410596,0.0493683187560739,1.93168900245085,FALSE
"1","GSE326225",14,1.2,"dataset",0.0189189189189189,0.0493683187560739,0.383219834007236,FALSE
"2","GSE326225",28,1.2,"dataset",0.0454545454545455,0.0493683187560739,0.920722977809592,FALSE
"3","GSE326225",0,1.2,"dataset",0,0.0493683187560739,0,FALSE
"4","GSE326225",39,1.2,"dataset",0.0870535714285714,0.0493683187560739,1.76334891732283,FALSE
"5","GSE326225",4,1.2,"dataset",0.00921658986175115,0.0493683187560739,0.186690373380747,FALSE
"6","GSE326225",6,1.2,"dataset",0.0184615384615385,0.0493683187560739,0.373955178679588,FALSE
"7","GSE326225",34,1.2,"dataset",0.145299145299145,0.0493683187560739,2.94316575812639,FALSE
"8","GSE326225",4,1.2,"dataset",0.0184331797235023,0.0493683187560739,0.373380746761494,FALSE
"9","GSE326225",0,1.2,"dataset",0,0.0493683187560739,0,FALSE
"10","GSE326225",13,1.2,"dataset",0.0702702702702703,0.0493683187560739,1.42338795488402,FALSE
"11","GSE326225",16,1.2,"dataset",0.130081300813008,0.0493683187560739,2.63491453812176,FALSE
"12","GSE326225",14,1.2,"dataset",0.132075471698113,0.0493683187560739,2.67530827514485,FALSE
"13","GSE326225",4,1.2,"dataset",0.0434782608695652,0.0493683187560739,0.880691543991784,FALSE
"14","GSE326225",5,1.2,"dataset",0.0862068965517241,0.0493683187560739,1.74619875101819,FALSE
"15","GSE326225",1,1.2,"dataset",0.0434782608695652,0.0493683187560739,0.880691543991784,FALSE
"0","HRA003620",2,1.2,"dataset",0.00264900662251656,0.0174927113702624,0.151434878587196,FALSE
"1","HRA003620",13,1.2,"dataset",0.0175675675675676,0.0174927113702624,1.00427927927928,FALSE
"2","HRA003620",31,1.2,"dataset",0.0503246753246753,0.0174927113702624,2.87689393939394,FALSE
"3","HRA003620",18,1.2,"dataset",0.0299003322259136,0.0174927113702624,1.7093023255814,FALSE
"4","HRA003620",1,1.2,"dataset",0.00223214285714286,0.0174927113702624,0.127604166666667,FALSE
"5","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"6","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"7","HRA003620",10,1.2,"dataset",0.0427350427350427,0.0174927113702624,2.44301994301994,FALSE
"8","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"9","HRA003620",2,1.2,"dataset",0.0106951871657754,0.0174927113702624,0.611408199643494,FALSE
"10","HRA003620",11,1.2,"dataset",0.0594594594594595,0.0174927113702624,3.3990990990991,TRUE
"11","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"12","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"13","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"14","HRA003620",0,1.2,"dataset",0,0.0174927113702624,0,FALSE
"15","HRA003620",2,1.2,"dataset",0.0869565217391304,0.0174927113702624,4.97101449275362,TRUE
"0","InhouseData",64,1.2,"dataset",0.0847682119205298,0.115840621963071,0.731765856260278,FALSE
"1","InhouseData",0,1.2,"dataset",0,0.115840621963071,0,FALSE
"2","InhouseData",1,1.2,"dataset",0.00162337662337662,0.115840621963071,0.0140138804148871,FALSE
"3","InhouseData",1,1.2,"dataset",0.00166112956810631,0.115840621963071,0.0143397846105822,FALSE
"4","InhouseData",13,1.2,"dataset",0.0290178571428571,0.115840621963071,0.250498112416107,FALSE
"5","InhouseData",430,1.2,"dataset",0.990783410138249,0.115840621963071,8.5529876596666,FALSE
"6","InhouseData",9,1.2,"dataset",0.0276923076923077,0.115840621963071,0.239055240061951,FALSE
"7","InhouseData",8,1.2,"dataset",0.0341880341880342,0.115840621963071,0.295129926002409,FALSE
"8","InhouseData",0,1.2,"dataset",0,0.115840621963071,0,FALSE
"9","InhouseData",0,1.2,"dataset",0,0.115840621963071,0,FALSE
"10","InhouseData",28,1.2,"dataset",0.151351351351351,0.115840621963071,1.30654815889715,FALSE
"11","InhouseData",1,1.2,"dataset",0.00813008130081301,0.115840621963071,0.0701833360615485,FALSE
"12","InhouseData",3,1.2,"dataset",0.0283018867924528,0.115840621963071,0.244317462327466,FALSE
"13","InhouseData",35,1.2,"dataset",0.380434782608696,0.115840621963071,3.28412241027137,TRUE
"14","InhouseData",2,1.2,"dataset",0.0344827586206897,0.115840621963071,0.29767414950243,FALSE
"15","InhouseData",1,1.2,"dataset",0.0434782608695652,0.115840621963071,0.375328275459586,FALSE
"0","PRJNA662018",527,1.2,"dataset",0.698013245033113,0.758600583090379,0.920132755750798,FALSE
"1","PRJNA662018",710,1.2,"dataset",0.959459459459459,0.758600583090379,1.2647755364896,FALSE
"2","PRJNA662018",546,1.2,"dataset",0.886363636363636,0.758600583090379,1.16841939766613,FALSE
"3","PRJNA662018",580,1.2,"dataset",0.963455149501661,0.758600583090379,1.27004272205638,FALSE
"4","PRJNA662018",347,1.2,"dataset",0.774553571428571,0.758600583090379,1.02102949654112,FALSE
"5","PRJNA662018",0,1.2,"dataset",0,0.758600583090379,0,FALSE
"6","PRJNA662018",252,1.2,"dataset",0.775384615384615,0.758600583090379,1.02212499260924,FALSE
"7","PRJNA662018",163,1.2,"dataset",0.696581196581197,0.758600583090379,0.91824500548559,FALSE
"8","PRJNA662018",199,1.2,"dataset",0.91705069124424,0.758600583090379,1.20887158761251,FALSE
"9","PRJNA662018",185,1.2,"dataset",0.989304812834225,0.758600583090379,1.30411818140714,FALSE
"10","PRJNA662018",127,1.2,"dataset",0.686486486486486,0.758600583090379,0.904937989488335,FALSE
"11","PRJNA662018",83,1.2,"dataset",0.67479674796748,0.758600583090379,0.889528380295333,FALSE
"12","PRJNA662018",77,1.2,"dataset",0.726415094339623,0.758600583090379,0.957572549417719,FALSE
"13","PRJNA662018",51,1.2,"dataset",0.554347826086957,0.758600583090379,0.730750593189186,FALSE
"14","PRJNA662018",37,1.2,"dataset",0.637931034482759,0.758600583090379,0.840931379045297,FALSE
"15","PRJNA662018",19,1.2,"dataset",0.826086956521739,0.758600583090379,1.08896166828192,FALSE
