"cluster","group","n_cells","resolution","field","within_cluster_fraction"
"4","PRJNA662018_PRJNA662018_P6N2",16,0.4,"orig.ident",0.0680851063829787
"5","PRJNA662018_PRJNA662018_P6N2",8,0.4,"orig.ident",0.0357142857142857
"6","PRJNA662018_PRJNA662018_P6N2",58,0.4,"orig.ident",0.268518518518519
"7","PRJNA662018_PRJNA662018_P6N2",13,0.4,"orig.ident",0.0695187165775401
"8","PRJNA662018_PRJNA662018_P6N2",3,0.4,"orig.ident",0.0326086956521739
"9","PRJNA662018_PRJNA662018_P6N2",1,0.4,"orig.ident",0.0175438596491228
"10","PRJNA662018_PRJNA662018_P6N2",3,0.4,"orig.ident",0.130434782608696
"0","PRJNA662018_PRJNA662018_P6T6",7,0.4,"orig.ident",0.0045662100456621
"1","PRJNA662018_PRJNA662018_P6T6",1,0.4,"orig.ident",0.000721500721500722
"2","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"3","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
"4","PRJNA662018_PRJNA662018_P6T6",0,0.4,"orig.ident",0
