"cluster","group","n_cells","resolution","field","within_cluster_fraction","lineage_wide_dataset_fraction","enrichment","high_enrichment_low_count_flag"
"12","InhouseData",35,1.2,"dataset",0.0323176361957525,0.277242876224399,0.116567958880916,FALSE
"13","InhouseData",279,1.2,"dataset",0.280966767371601,0.277242876224399,1.01343187315727,FALSE
"14","InhouseData",132,1.2,"dataset",0.155844155844156,0.277242876224399,0.562121407649863,FALSE
"15","InhouseData",206,1.2,"dataset",0.249093107617896,0.277242876224399,0.898465313194491,FALSE
"16","InhouseData",118,1.2,"dataset",0.155878467635403,0.277242876224399,0.56224516841773,FALSE
"17","InhouseData",267,1.2,"dataset",0.474245115452931,0.277242876224399,1.71057637949579,FALSE
"18","InhouseData",126,1.2,"dataset",0.28,0.277242876224399,1.00994479574425,FALSE
"19","InhouseData",143,1.2,"dataset",0.331786542923434,0.277242876224399,1.1967360440125,FALSE
"20","InhouseData",163,1.2,"dataset",0.744292237442922,0.277242876224399,2.68462168470831,FALSE
"21","InhouseData",11,1.2,"dataset",0.0511627906976744,0.277242876224399,0.184541407860246,FALSE
"0","PRJNA662018",434,1.2,"dataset",0.0851314240878776,0.118154496883348,0.720509386722084,FALSE
"1","PRJNA662018",735,1.2,"dataset",0.199619771863118,0.118154496883348,1.68948095187777,FALSE
"2","PRJNA662018",468,1.2,"dataset",0.148430066603235,0.118154496883348,1.2562371345864,FALSE
"3","PRJNA662018",188,1.2,"dataset",0.0761750405186386,0.118154496883348,0.644707078680593,FALSE
"4","PRJNA662018",162,1.2,"dataset",0.0660954712362301,0.118154496883348,0.559398693910778,FALSE
"5","PRJNA662018",413,1.2,"dataset",0.1755206119847,0.118154496883348,1.48551783143716,FALSE
"6","PRJNA662018",0,1.2,"dataset",0,0.118154496883348,0,FALSE
"7","PRJNA662018",250,1.2,"dataset",0.117591721542803,0.118154496883348,0.995236953688691,FALSE
"8","PRJNA662018",154,1.2,"dataset",0.0839237057220708,0.118154496883348,0.71028786830625,FALSE
"9","PRJNA662018",171,1.2,"dataset",0.113470471134705,0.118154496883348,0.960356771242758,FALSE
"10","PRJNA662018",170,1.2,"dataset",0.118715083798883,0.118154496883348,1.00474452458706,FALSE
"11","PRJNA662018",179,1.2,"dataset",0.138117283950617,0.118154496883348,1.16895494961125,FALSE
"12","PRJNA662018",79,1.2,"dataset",0.0729455216989843,0.118154496883348,0.617374062123104,FALSE
"13","PRJNA662018",165,1.2,"dataset",0.166163141993958,0.118154496883348,1.40632093045098,FALSE
"14","PRJNA662018",193,1.2,"dataset",0.227863046044864,0.118154496883348,1.92851776322851,FALSE
"15","PRJNA662018",70,1.2,"dataset",0.0846432889963724,0.118154496883348,0.716378057789364,FALSE
"16","PRJNA662018",183,1.2,"dataset",0.241743725231176,0.118154496883348,2.04599682287036,FALSE
"17","PRJNA662018",54,1.2,"dataset",0.0959147424511545,0.118154496883348,0.811773948357204,FALSE
"18","PRJNA662018",47,1.2,"dataset",0.104444444444444,0.118154496883348,0.883965038990946,FALSE
"19","PRJNA662018",79,1.2,"dataset",0.183294663573086,0.118154496883348,1.55131347860631,FALSE
"20","PRJNA662018",1,1.2,"dataset",0.0045662100456621,0.118154496883348,0.0386460961377563,FALSE
"21","PRJNA662018",51,1.2,"dataset",0.237209302325581,0.118154496883348,2.00761975703535,FALSE
