"cluster","group","n_cells","resolution","role","field","within_cluster_fraction"
"5","PRJNA662018_PRJNA662018_P3N3",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P3N3",366,0.8,"specimen_orig_ident","orig.ident",0.0406847487772343
"7","PRJNA662018_PRJNA662018_P3N3",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P3N3",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P3N3",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P3N3",37,0.8,"specimen_orig_ident","orig.ident",0.0057178179570391
"11","PRJNA662018_PRJNA662018_P3N3",96,0.8,"specimen_orig_ident","orig.ident",0.0171612441902038
"12","PRJNA662018_PRJNA662018_P3N3",39,0.8,"specimen_orig_ident","orig.ident",0.00750866384289565
"13","PRJNA662018_PRJNA662018_P3N3",65,0.8,"specimen_orig_ident","orig.ident",0.0140662194330232
"14","PRJNA662018_PRJNA662018_P3N3",96,0.8,"specimen_orig_ident","orig.ident",0.0306317804722399
"15","PRJNA662018_PRJNA662018_P3N3",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P3T3",90,0.8,"specimen_orig_ident","orig.ident",0.00703729767769177
"1","PRJNA662018_PRJNA662018_P3T3",260,0.8,"specimen_orig_ident","orig.ident",0.0216522318454364
"2","PRJNA662018_PRJNA662018_P3T3",137,0.8,"specimen_orig_ident","orig.ident",0.0133307385423762
"3","PRJNA662018_PRJNA662018_P3T3",399,0.8,"specimen_orig_ident","orig.ident",0.0389876880984952
"4","PRJNA662018_PRJNA662018_P3T3",328,0.8,"specimen_orig_ident","orig.ident",0.0336513799117677
"5","PRJNA662018_PRJNA662018_P3T3",1,0.8,"specimen_orig_ident","orig.ident",0.000107665805340224
"6","PRJNA662018_PRJNA662018_P3T3",196,0.8,"specimen_orig_ident","orig.ident",0.0217874610938195
"7","PRJNA662018_PRJNA662018_P3T3",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P3T3",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P3T3",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P3T3",77,0.8,"specimen_orig_ident","orig.ident",0.0118992427754597
"11","PRJNA662018_PRJNA662018_P3T3",95,0.8,"specimen_orig_ident","orig.ident",0.0169824812298892
"12","PRJNA662018_PRJNA662018_P3T3",104,0.8,"specimen_orig_ident","orig.ident",0.0200231035810551
"13","PRJNA662018_PRJNA662018_P3T3",57,0.8,"specimen_orig_ident","orig.ident",0.0123349924258818
"14","PRJNA662018_PRJNA662018_P3T3",84,0.8,"specimen_orig_ident","orig.ident",0.02680280791321
"15","PRJNA662018_PRJNA662018_P3T3",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P4T4",509,0.8,"specimen_orig_ident","orig.ident",0.0397998279771679
"1","PRJNA662018_PRJNA662018_P4T4",211,0.8,"specimen_orig_ident","orig.ident",0.0175716189207195
"2","PRJNA662018_PRJNA662018_P4T4",606,0.8,"specimen_orig_ident","orig.ident",0.0589666245013136
"3","PRJNA662018_PRJNA662018_P4T4",370,0.8,"specimen_orig_ident","orig.ident",0.0361539964823139
"4","PRJNA662018_PRJNA662018_P4T4",192,0.8,"specimen_orig_ident","orig.ident",0.0196983687288396
"5","PRJNA662018_PRJNA662018_P4T4",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P4T4",16,0.8,"specimen_orig_ident","orig.ident",0.00177856825255669
"7","PRJNA662018_PRJNA662018_P4T4",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P4T4",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P4T4",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P4T4",121,0.8,"specimen_orig_ident","orig.ident",0.0186988100757225
"11","PRJNA662018_PRJNA662018_P4T4",136,0.8,"specimen_orig_ident","orig.ident",0.0243117626027887
"12","PRJNA662018_PRJNA662018_P4T4",48,0.8,"specimen_orig_ident","orig.ident",0.00924143242202541
"13","PRJNA662018_PRJNA662018_P4T4",136,0.8,"specimen_orig_ident","orig.ident",0.0294308591214023
"14","PRJNA662018_PRJNA662018_P4T4",178,0.8,"specimen_orig_ident","orig.ident",0.0567964262922782
"15","PRJNA662018_PRJNA662018_P4T4",3,0.8,"specimen_orig_ident","orig.ident",0.00524475524475524
"0","PRJNA662018_PRJNA662018_P5T5",3,0.8,"specimen_orig_ident","orig.ident",0.000234576589256392
"1","PRJNA662018_PRJNA662018_P5T5",31,0.8,"specimen_orig_ident","orig.ident",0.00258161225849434
"2","PRJNA662018_PRJNA662018_P5T5",59,0.8,"specimen_orig_ident","orig.ident",0.00574097499270215
"3","PRJNA662018_PRJNA662018_P5T5",2,0.8,"specimen_orig_ident","orig.ident",0.000195427008012507
"4","PRJNA662018_PRJNA662018_P5T5",16,0.8,"specimen_orig_ident","orig.ident",0.0016415307274033
"5","PRJNA662018_PRJNA662018_P5T5",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P5T5",8,0.8,"specimen_orig_ident","orig.ident",0.000889284126278346
"7","PRJNA662018_PRJNA662018_P5T5",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P5T5",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P5T5",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P5T5",3,0.8,"specimen_orig_ident","orig.ident",0.000463606861381548
"11","PRJNA662018_PRJNA662018_P5T5",2,0.8,"specimen_orig_ident","orig.ident",0.000357525920629246
"12","PRJNA662018_PRJNA662018_P5T5",3,0.8,"specimen_orig_ident","orig.ident",0.000577589526376588
"13","PRJNA662018_PRJNA662018_P5T5",1,0.8,"specimen_orig_ident","orig.ident",0.000216403375892664
"14","PRJNA662018_PRJNA662018_P5T5",27,0.8,"specimen_orig_ident","orig.ident",0.00861518825781749
"15","PRJNA662018_PRJNA662018_P5T5",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P6N2",10,0.8,"specimen_orig_ident","orig.ident",0.000781921964187974
"1","PRJNA662018_PRJNA662018_P6N2",415,0.8,"specimen_orig_ident","orig.ident",0.0345602931379081
"2","PRJNA662018_PRJNA662018_P6N2",131,0.8,"specimen_orig_ident","orig.ident",0.0127469105770166
"3","PRJNA662018_PRJNA662018_P6N2",319,0.8,"specimen_orig_ident","orig.ident",0.0311706077779949
"4","PRJNA662018_PRJNA662018_P6N2",291,0.8,"specimen_orig_ident","orig.ident",0.0298553401046476
"5","PRJNA662018_PRJNA662018_P6N2",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P6N2",134,0.8,"specimen_orig_ident","orig.ident",0.0148955091151623
"7","PRJNA662018_PRJNA662018_P6N2",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P6N2",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P6N2",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P6N2",42,0.8,"specimen_orig_ident","orig.ident",0.00649049605934168
"11","PRJNA662018_PRJNA662018_P6N2",78,0.8,"specimen_orig_ident","orig.ident",0.0139435109045406
"12","PRJNA662018_PRJNA662018_P6N2",61,0.8,"specimen_orig_ident","orig.ident",0.0117443203696573
"13","PRJNA662018_PRJNA662018_P6N2",52,0.8,"specimen_orig_ident","orig.ident",0.0112529755464185
"14","PRJNA662018_PRJNA662018_P6N2",69,0.8,"specimen_orig_ident","orig.ident",0.0220165922144225
"15","PRJNA662018_PRJNA662018_P6N2",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"1","PRJNA662018_PRJNA662018_P6T6",9,0.8,"specimen_orig_ident","orig.ident",0.000749500333111259
"2","PRJNA662018_PRJNA662018_P6T6",7,0.8,"specimen_orig_ident","orig.ident",0.000681132626252798
"3","PRJNA662018_PRJNA662018_P6T6",1,0.8,"specimen_orig_ident","orig.ident",9.77135040062537e-05
"4","PRJNA662018_PRJNA662018_P6T6",2,0.8,"specimen_orig_ident","orig.ident",0.000205191340925413
"5","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P6T6",4,0.8,"specimen_orig_ident","orig.ident",0.000444642063139173
"7","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"11","PRJNA662018_PRJNA662018_P6T6",1,0.8,"specimen_orig_ident","orig.ident",0.000178762960314623
"12","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"13","PRJNA662018_PRJNA662018_P6T6",3,0.8,"specimen_orig_ident","orig.ident",0.000649210127677992
"14","PRJNA662018_PRJNA662018_P6T6",2,0.8,"specimen_orig_ident","orig.ident",0.000638162093171666
"15","PRJNA662018_PRJNA662018_P6T6",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P7T7",40,0.8,"specimen_orig_ident","orig.ident",0.0031276878567519
"1","PRJNA662018_PRJNA662018_P7T7",275,0.8,"specimen_orig_ident","orig.ident",0.0229013990672885
"2","PRJNA662018_PRJNA662018_P7T7",106,0.8,"specimen_orig_ident","orig.ident",0.0103142940546852
"3","PRJNA662018_PRJNA662018_P7T7",251,0.8,"specimen_orig_ident","orig.ident",0.0245260895055697
"4","PRJNA662018_PRJNA662018_P7T7",123,0.8,"specimen_orig_ident","orig.ident",0.0126192674669129
"5","PRJNA662018_PRJNA662018_P7T7",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P7T7",135,0.8,"specimen_orig_ident","orig.ident",0.0150066696309471
"7","PRJNA662018_PRJNA662018_P7T7",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P7T7",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P7T7",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P7T7",9,0.8,"specimen_orig_ident","orig.ident",0.00139082058414465
"11","PRJNA662018_PRJNA662018_P7T7",37,0.8,"specimen_orig_ident","orig.ident",0.00661422953164104
"12","PRJNA662018_PRJNA662018_P7T7",13,0.8,"specimen_orig_ident","orig.ident",0.00250288794763188
"13","PRJNA662018_PRJNA662018_P7T7",27,0.8,"specimen_orig_ident","orig.ident",0.00584289114910193
"14","PRJNA662018_PRJNA662018_P7T7",73,0.8,"specimen_orig_ident","orig.ident",0.0232929164007658
"15","PRJNA662018_PRJNA662018_P7T7",0,0.8,"specimen_orig_ident","orig.ident",0
"0","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"1","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"2","PRJNA662018_PRJNA662018_P8T8",1,0.8,"specimen_orig_ident","orig.ident",9.73046608932568e-05
"3","PRJNA662018_PRJNA662018_P8T8",9,0.8,"specimen_orig_ident","orig.ident",0.000879421536056283
"4","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"5","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"6","PRJNA662018_PRJNA662018_P8T8",1,0.8,"specimen_orig_ident","orig.ident",0.000111160515784793
"7","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"8","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"9","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"10","PRJNA662018_PRJNA662018_P8T8",6,0.8,"specimen_orig_ident","orig.ident",0.000927213722763097
"11","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"12","PRJNA662018_PRJNA662018_P8T8",2,0.8,"specimen_orig_ident","orig.ident",0.000385059684251059
"13","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"14","PRJNA662018_PRJNA662018_P8T8",2,0.8,"specimen_orig_ident","orig.ident",0.000638162093171666
"15","PRJNA662018_PRJNA662018_P8T8",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4091568",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4091568",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4091568",1,0.8,"specimen_orig_ident","orig.ident",9.73046608932568e-05
"3","T4091568",8,0.8,"specimen_orig_ident","orig.ident",0.000781708032050029
"4","T4091568",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4091568",359,0.8,"specimen_orig_ident","orig.ident",0.0386520241171404
"6","T4091568",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4091568",389,0.8,"specimen_orig_ident","orig.ident",0.0440493715321028
"8","T4091568",726,0.8,"specimen_orig_ident","orig.ident",0.0830093757146124
"9","T4091568",622,0.8,"specimen_orig_ident","orig.ident",0.0754488112566715
"10","T4091568",79,0.8,"specimen_orig_ident","orig.ident",0.0122083140163808
"11","T4091568",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4091568",130,0.8,"specimen_orig_ident","orig.ident",0.0250288794763188
"13","T4091568",105,0.8,"specimen_orig_ident","orig.ident",0.0227223544687297
"14","T4091568",31,0.8,"specimen_orig_ident","orig.ident",0.00989151244416082
"15","T4091568",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4295396",1,0.8,"specimen_orig_ident","orig.ident",7.81921964187974e-05
"1","T4295396",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4295396",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4295396",7,0.8,"specimen_orig_ident","orig.ident",0.000683994528043776
"4","T4295396",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4295396",786,0.8,"specimen_orig_ident","orig.ident",0.084625322997416
"6","T4295396",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4295396",984,0.8,"specimen_orig_ident","orig.ident",0.111425659608198
"8","T4295396",718,0.8,"specimen_orig_ident","orig.ident",0.0820946718499886
"9","T4295396",873,0.8,"specimen_orig_ident","orig.ident",0.10589519650655
"10","T4295396",300,0.8,"specimen_orig_ident","orig.ident",0.0463606861381548
"11","T4295396",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4295396",760,0.8,"specimen_orig_ident","orig.ident",0.146322680015402
"13","T4295396",50,0.8,"specimen_orig_ident","orig.ident",0.0108201687946332
"14","T4295396",21,0.8,"specimen_orig_ident","orig.ident",0.00670070197830249
"15","T4295396",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4380845",1,0.8,"specimen_orig_ident","orig.ident",7.81921964187974e-05
"1","T4380845",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4380845",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4380845",5,0.8,"specimen_orig_ident","orig.ident",0.000488567520031268
"4","T4380845",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4380845",302,0.8,"specimen_orig_ident","orig.ident",0.0325150732127476
"6","T4380845",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4380845",548,0.8,"specimen_orig_ident","orig.ident",0.0620541275053788
"8","T4380845",565,0.8,"specimen_orig_ident","orig.ident",0.0646009604390579
"9","T4380845",277,0.8,"specimen_orig_ident","orig.ident",0.0336001940805434
"10","T4380845",64,0.8,"specimen_orig_ident","orig.ident",0.00989027970947303
"11","T4380845",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4380845",180,0.8,"specimen_orig_ident","orig.ident",0.0346553715825953
"13","T4380845",92,0.8,"specimen_orig_ident","orig.ident",0.0199091105821251
"14","T4380845",11,0.8,"specimen_orig_ident","orig.ident",0.00350989151244416
"15","T4380845",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4398343",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4398343",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4398343",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4398343",22,0.8,"specimen_orig_ident","orig.ident",0.00214969708813758
"4","T4398343",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4398343",1668,0.8,"specimen_orig_ident","orig.ident",0.179586563307494
"6","T4398343",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4398343",729,0.8,"specimen_orig_ident","orig.ident",0.082550107575586
"8","T4398343",695,0.8,"specimen_orig_ident","orig.ident",0.0794648982391951
"9","T4398343",977,0.8,"specimen_orig_ident","orig.ident",0.118510431829209
"10","T4398343",499,0.8,"specimen_orig_ident","orig.ident",0.0771132746097976
"11","T4398343",1,0.8,"specimen_orig_ident","orig.ident",0.000178762960314623
"12","T4398343",654,0.8,"specimen_orig_ident","orig.ident",0.125914516750096
"13","T4398343",182,0.8,"specimen_orig_ident","orig.ident",0.0393854144124648
"14","T4398343",49,0.8,"specimen_orig_ident","orig.ident",0.0156349712827058
"15","T4398343",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4450398",38,0.8,"specimen_orig_ident","orig.ident",0.00371311315223764
"4","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4450398",928,0.8,"specimen_orig_ident","orig.ident",0.0999138673557278
"6","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4450398",1722,0.8,"specimen_orig_ident","orig.ident",0.194994904314347
"8","T4450398",1312,0.8,"specimen_orig_ident","orig.ident",0.150011433798308
"9","T4450398",1246,0.8,"specimen_orig_ident","orig.ident",0.151140223192625
"10","T4450398",219,0.8,"specimen_orig_ident","orig.ident",0.033843300880853
"11","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4450398",322,0.8,"specimen_orig_ident","orig.ident",0.0619946091644205
"13","T4450398",62,0.8,"specimen_orig_ident","orig.ident",0.0134170093053452
"14","T4450398",122,0.8,"specimen_orig_ident","orig.ident",0.0389278876834716
"15","T4450398",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4463209a",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4463209a",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4463209a",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4463209a",35,0.8,"specimen_orig_ident","orig.ident",0.00341997264021888
"4","T4463209a",1,0.8,"specimen_orig_ident","orig.ident",0.000102595670462706
"5","T4463209a",1562,0.8,"specimen_orig_ident","orig.ident",0.16817398794143
"6","T4463209a",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4463209a",1149,0.8,"specimen_orig_ident","orig.ident",0.130109840335183
"8","T4463209a",419,0.8,"specimen_orig_ident","orig.ident",0.047907614909673
"9","T4463209a",318,0.8,"specimen_orig_ident","orig.ident",0.0385735080058224
"10","T4463209a",358,0.8,"specimen_orig_ident","orig.ident",0.0553237521248648
"11","T4463209a",1,0.8,"specimen_orig_ident","orig.ident",0.000178762960314623
"12","T4463209a",513,0.8,"specimen_orig_ident","orig.ident",0.0987678090103966
"13","T4463209a",262,0.8,"specimen_orig_ident","orig.ident",0.0566976844838779
"14","T4463209a",29,0.8,"specimen_orig_ident","orig.ident",0.00925335035098915
"15","T4463209a",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4463209b",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4463209b",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4463209b",1,0.8,"specimen_orig_ident","orig.ident",9.73046608932568e-05
"3","T4463209b",14,0.8,"specimen_orig_ident","orig.ident",0.00136798905608755
"4","T4463209b",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4463209b",484,0.8,"specimen_orig_ident","orig.ident",0.0521102497846684
"6","T4463209b",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4463209b",397,0.8,"specimen_orig_ident","orig.ident",0.0449552712037142
"8","T4463209b",711,0.8,"specimen_orig_ident","orig.ident",0.0812943059684427
"9","T4463209b",542,0.8,"specimen_orig_ident","orig.ident",0.0657447840853954
"10","T4463209b",242,0.8,"specimen_orig_ident","orig.ident",0.0373976201514449
"11","T4463209b",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4463209b",261,0.8,"specimen_orig_ident","orig.ident",0.0502502887947632
"13","T4463209b",150,0.8,"specimen_orig_ident","orig.ident",0.0324605063838996
"14","T4463209b",30,0.8,"specimen_orig_ident","orig.ident",0.00957243139757498
"15","T4463209b",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4465219",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4465219",2,0.8,"specimen_orig_ident","orig.ident",0.00016655562958028
"2","T4465219",59,0.8,"specimen_orig_ident","orig.ident",0.00574097499270215
"3","T4465219",7,0.8,"specimen_orig_ident","orig.ident",0.000683994528043776
"4","T4465219",1,0.8,"specimen_orig_ident","orig.ident",0.000102595670462706
"5","T4465219",130,0.8,"specimen_orig_ident","orig.ident",0.0139965546942291
"6","T4465219",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4465219",75,0.8,"specimen_orig_ident","orig.ident",0.00849280942135659
"8","T4465219",202,0.8,"specimen_orig_ident","orig.ident",0.0230962725817517
"9","T4465219",172,0.8,"specimen_orig_ident","orig.ident",0.0208636584182436
"10","T4465219",411,0.8,"specimen_orig_ident","orig.ident",0.0635141400092721
"11","T4465219",4,0.8,"specimen_orig_ident","orig.ident",0.000715051841258491
"12","T4465219",16,0.8,"specimen_orig_ident","orig.ident",0.00308047747400847
"13","T4465219",157,0.8,"specimen_orig_ident","orig.ident",0.0339753300151482
"14","T4465219",136,0.8,"specimen_orig_ident","orig.ident",0.0433950223356733
"15","T4465219",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4465935",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4465935",1,0.8,"specimen_orig_ident","orig.ident",8.32778147901399e-05
"2","T4465935",1,0.8,"specimen_orig_ident","orig.ident",9.73046608932568e-05
"3","T4465935",28,0.8,"specimen_orig_ident","orig.ident",0.0027359781121751
"4","T4465935",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4465935",815,0.8,"specimen_orig_ident","orig.ident",0.0877476313522825
"6","T4465935",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4465935",279,0.8,"specimen_orig_ident","orig.ident",0.0315932510474465
"8","T4465935",357,0.8,"specimen_orig_ident","orig.ident",0.0408186599588383
"9","T4465935",863,0.8,"specimen_orig_ident","orig.ident",0.104682193110141
"10","T4465935",78,0.8,"specimen_orig_ident","orig.ident",0.0120537783959203
"11","T4465935",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4465935",145,0.8,"specimen_orig_ident","orig.ident",0.0279168271082018
"13","T4465935",115,0.8,"specimen_orig_ident","orig.ident",0.0248863882276564
"14","T4465935",52,0.8,"specimen_orig_ident","orig.ident",0.0165922144224633
"15","T4465935",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4466585",6,0.8,"specimen_orig_ident","orig.ident",0.000586281024037522
"4","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4466585",223,0.8,"specimen_orig_ident","orig.ident",0.0240094745908699
"6","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4466585",124,0.8,"specimen_orig_ident","orig.ident",0.0140414449099762
"8","T4466585",243,0.8,"specimen_orig_ident","orig.ident",0.0277841298879488
"9","T4466585",431,0.8,"specimen_orig_ident","orig.ident",0.0522804463852499
"10","T4466585",32,0.8,"specimen_orig_ident","orig.ident",0.00494513985473652
"11","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4466585",61,0.8,"specimen_orig_ident","orig.ident",0.0117443203696573
"13","T4466585",33,0.8,"specimen_orig_ident","orig.ident",0.00714131140445791
"14","T4466585",17,0.8,"specimen_orig_ident","orig.ident",0.00542437779195916
"15","T4466585",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4469479",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4469479",1,0.8,"specimen_orig_ident","orig.ident",8.32778147901399e-05
"2","T4469479",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4469479",26,0.8,"specimen_orig_ident","orig.ident",0.0025405511041626
"4","T4469479",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4469479",681,0.8,"specimen_orig_ident","orig.ident",0.0733204134366925
"6","T4469479",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4469479",417,0.8,"specimen_orig_ident","orig.ident",0.0472200203827426
"8","T4469479",696,0.8,"specimen_orig_ident","orig.ident",0.079579236222273
"9","T4469479",559,0.8,"specimen_orig_ident","orig.ident",0.0678068898592916
"10","T4469479",116,0.8,"specimen_orig_ident","orig.ident",0.0179261319734199
"11","T4469479",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4469479",108,0.8,"specimen_orig_ident","orig.ident",0.0207932229495572
"13","T4469479",80,0.8,"specimen_orig_ident","orig.ident",0.0173122700714131
"14","T4469479",49,0.8,"specimen_orig_ident","orig.ident",0.0156349712827058
"15","T4469479",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"3","T4471438",25,0.8,"specimen_orig_ident","orig.ident",0.00244283760015634
"4","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"5","T4471438",952,0.8,"specimen_orig_ident","orig.ident",0.102497846683893
"6","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"7","T4471438",1626,0.8,"specimen_orig_ident","orig.ident",0.184124108255011
"8","T4471438",1755,0.8,"specimen_orig_ident","orig.ident",0.200663160301852
"9","T4471438",986,0.8,"specimen_orig_ident","orig.ident",0.119602134885978
"10","T4471438",109,0.8,"specimen_orig_ident","orig.ident",0.0168443826301963
"11","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"12","T4471438",130,0.8,"specimen_orig_ident","orig.ident",0.0250288794763188
"13","T4471438",425,0.8,"specimen_orig_ident","orig.ident",0.0919714347543822
"14","T4471438",67,0.8,"specimen_orig_ident","orig.ident",0.0213784301212508
"15","T4471438",0,0.8,"specimen_orig_ident","orig.ident",0
"0","T8009218",0,0.8,"specimen_orig_ident","orig.ident",0
"1","T8009218",0,0.8,"specimen_orig_ident","orig.ident",0
"2","T8009218",2,0.8,"specimen_orig_ident","orig.ident",0.000194609321786514
"3","T8009218",16,0.8,"specimen_orig_ident","orig.ident",0.00156341606410006
