"cluster","group","proportion_within_cluster"
"8","PRJNA662018_PRJNA662018_P2T2",0.0158227848101266
"9","PRJNA662018_PRJNA662018_P2T2",0.00398406374501992
"1","PRJNA662018_PRJNA662018_P3N3",0.00699013157894737
"11","PRJNA662018_PRJNA662018_P3N3",0.0128205128205128
"2","PRJNA662018_PRJNA662018_P3N3",0.00131004366812227
"3","PRJNA662018_PRJNA662018_P3N3",0.00499001996007984
"4","PRJNA662018_PRJNA662018_P3N3",0.00588620013080445
"5","PRJNA662018_PRJNA662018_P3N3",0.00919963201471941
"7","PRJNA662018_PRJNA662018_P3N3",0.00458015267175573
"8","PRJNA662018_PRJNA662018_P3N3",0.00158227848101266
"1","PRJNA662018_PRJNA662018_P3T3",0.0337171052631579
"10","PRJNA662018_PRJNA662018_P3T3",0.087378640776699
"11","PRJNA662018_PRJNA662018_P3T3",0.0128205128205128
"2","PRJNA662018_PRJNA662018_P3T3",0.0641921397379913
"3","PRJNA662018_PRJNA662018_P3T3",0.0444111776447106
"4","PRJNA662018_PRJNA662018_P3T3",0.0124264224983649
"5","PRJNA662018_PRJNA662018_P3T3",0.0735970561177553
"6","PRJNA662018_PRJNA662018_P3T3",0.0225806451612903
"7","PRJNA662018_PRJNA662018_P3T3",0.0244274809160305
"8","PRJNA662018_PRJNA662018_P3T3",0.00949367088607595
"9","PRJNA662018_PRJNA662018_P3T3",0.0298804780876494
"1","PRJNA662018_PRJNA662018_P4T4",0.00164473684210526
"10","PRJNA662018_PRJNA662018_P4T4",0.00647249190938511
"2","PRJNA662018_PRJNA662018_P4T4",0.000436681222707424
"3","PRJNA662018_PRJNA662018_P4T4",0.000499001996007984
"4","PRJNA662018_PRJNA662018_P4T4",0.00065402223675605
"5","PRJNA662018_PRJNA662018_P4T4",0.00367985280588776
"6","PRJNA662018_PRJNA662018_P4T4",0.0010752688172043
"8","PRJNA662018_PRJNA662018_P4T4",0.00316455696202532
"1","PRJNA662018_PRJNA662018_P5T5",0.00205592105263158
"10","PRJNA662018_PRJNA662018_P5T5",0.00970873786407767
"5","PRJNA662018_PRJNA662018_P5T5",0.00367985280588776
"6","PRJNA662018_PRJNA662018_P5T5",0.0010752688172043
"7","PRJNA662018_PRJNA662018_P5T5",0.00152671755725191
"9","PRJNA662018_PRJNA662018_P5T5",0.00398406374501992
"1","PRJNA662018_PRJNA662018_P6N2",0.0678453947368421
"10","PRJNA662018_PRJNA662018_P6N2",0.0323624595469256
"11","PRJNA662018_PRJNA662018_P6N2",0.0641025641025641
"2","PRJNA662018_PRJNA662018_P6N2",0.145851528384279
"3","PRJNA662018_PRJNA662018_P6N2",0.0329341317365269
"4","PRJNA662018_PRJNA662018_P6N2",0.0483976455199477
"5","PRJNA662018_PRJNA662018_P6N2",0.0726770929162834
"6","PRJNA662018_PRJNA662018_P6N2",0.0301075268817204
"7","PRJNA662018_PRJNA662018_P6N2",0.033587786259542
"8","PRJNA662018_PRJNA662018_P6N2",0.0205696202531646
"9","PRJNA662018_PRJNA662018_P6N2",0.00597609561752988
"1","PRJNA662018_PRJNA662018_P7T7",0.00246710526315789
"2","PRJNA662018_PRJNA662018_P7T7",0.00218340611353712
"3","PRJNA662018_PRJNA662018_P7T7",0.00249500998003992
"4","PRJNA662018_PRJNA662018_P7T7",0.00065402223675605
"5","PRJNA662018_PRJNA662018_P7T7",0.00183992640294388
"6","PRJNA662018_PRJNA662018_P7T7",0.0010752688172043
"8","PRJNA662018_PRJNA662018_P7T7",0.00158227848101266
"0","T4091568",0.034833091436865
"0","T4295396",0.0366473149492017
"0","T4380845",0.0185050798258345
"10","T4380845",0.00323624595469256
"0","T4398343",0.108853410740203
"10","T4398343",0.0258899676375405
"0","T4450398",0.108127721335269
"10","T4450398",0.00323624595469256
"0","T4463209a",0.0435413642960813
"10","T4463209a",0.00647249190938511
"7","T4463209a",0.00305343511450382
"0","T4463209b",0.292815674891147
"1","T4463209b",0.00123355263157895
"10","T4463209b",0.00970873786407767
"9","T4463209b",0.0179282868525896
"0","T4465219",0.0032656023222061
"0","T4465935",0.235123367198839
"1","T4465935",0.000411184210526316
"2","T4465935",0.000436681222707424
"7","T4465935",0.00152671755725191
"0","T4466585",0.0435413642960813
"0","T4469479",0.0504354136429608
"0","T4471438",0.00870827285921625
"0","T8009218",0.0145137880986938
