"cluster","group","proportion_within_cluster"
"16","HRA003620_BC-04",0.00944669365721997
"17","HRA003620_BC-04",0.00217864923747277
"2","HRA003620_BC-04",0.024656235182551
"20","HRA003620_BC-04",0.00420168067226891
"3","HRA003620_BC-04",0.0097760958688111
"5","HRA003620_BC-04",0.0369555653321601
"7","HRA003620_BC-04",0.00919238345370978
"8","HRA003620_BC-04",0.0181184668989547
"9","HRA003620_BC-04",0.0255417956656347
"0","HRA003620_BC-05",0.014218009478673
"1","HRA003620_BC-05",0.00733752620545073
"10","HRA003620_BC-05",0.0458265139116203
"11","HRA003620_BC-05",0.031496062992126
"12","HRA003620_BC-05",0.0287769784172662
"13","HRA003620_BC-05",0.00609756097560976
"14","HRA003620_BC-05",0.0164141414141414
"15","HRA003620_BC-05",0.018716577540107
"16","HRA003620_BC-05",0.0202429149797571
"17","HRA003620_BC-05",0.0217864923747277
"18","HRA003620_BC-05",0.0348583877995643
"19","HRA003620_BC-05",0.00746268656716418
"2","HRA003620_BC-05",0.00829777145566619
"3","HRA003620_BC-05",0.0208136234626301
"4","HRA003620_BC-05",0.000404367165386171
"5","HRA003620_BC-05",0.00923889133304004
"7","HRA003620_BC-05",0.0229809586342745
"8","HRA003620_BC-05",0.0139372822299652
"9","HRA003620_BC-05",0.00851393188854489
"0","HRA003620_BC-11",0.0102685624012638
"1","HRA003620_BC-11",0.010062893081761
"10","HRA003620_BC-11",0.0662847790507365
"11","HRA003620_BC-11",0.0255905511811024
"12","HRA003620_BC-11",0.0626927029804728
"13","HRA003620_BC-11",0.0121951219512195
"14","HRA003620_BC-11",0.0277777777777778
"15","HRA003620_BC-11",0.0267379679144385
"16","HRA003620_BC-11",0.0256410256410256
"17","HRA003620_BC-11",0.0239651416122004
"18","HRA003620_BC-11",0.00871459694989107
"19","HRA003620_BC-11",0.0373134328358209
"2","HRA003620_BC-11",0.00521574205784732
"20","HRA003620_BC-11",0.00840336134453781
"3","HRA003620_BC-11",0.010406811731315
"4","HRA003620_BC-11",0.00202183582693085
"5","HRA003620_BC-11",0.012758468983722
"7","HRA003620_BC-11",0.0315167432698621
"8","HRA003620_BC-11",0.0167247386759582
"9","HRA003620_BC-11",0.0154798761609907
"0","HRA003620_BC-24",0.0084913112164297
"1","HRA003620_BC-24",0.0247379454926625
"10","HRA003620_BC-24",0.0384615384615385
"11","HRA003620_BC-24",0.000984251968503937
"12","HRA003620_BC-24",0.0441932168550874
"13","HRA003620_BC-24",0.0109756097560976
"14","HRA003620_BC-24",0.0227272727272727
"15","HRA003620_BC-24",0.00133689839572193
"16","HRA003620_BC-24",0.00404858299595142
"17","HRA003620_BC-24",0.00435729847494553
"2","HRA003620_BC-24",0.00616405879563774
"3","HRA003620_BC-24",0.00378429517502365
"4","HRA003620_BC-24",0.000404367165386171
"5","HRA003620_BC-24",0.0180378354597448
"7","HRA003620_BC-24",0.0190413657255417
"8","HRA003620_BC-24",0.00627177700348432
"9","HRA003620_BC-24",0.00928792569659443
"0","HRA003620_BC-27",0.00434439178515008
"1","HRA003620_BC-27",0.0138364779874214
"10","HRA003620_BC-27",0.0245499181669394
"11","HRA003620_BC-27",0.00688976377952756
"12","HRA003620_BC-27",0.0154162384378212
"13","HRA003620_BC-27",0.00853658536585366
"14","HRA003620_BC-27",0.00883838383838384
"15","HRA003620_BC-27",0.00802139037433155
"16","HRA003620_BC-27",0.00539811066126856
"17","HRA003620_BC-27",0.00871459694989107
"18","HRA003620_BC-27",0.00435729847494553
"19","HRA003620_BC-27",0.00746268656716418
"2","HRA003620_BC-27",0.00474158368895211
"3","HRA003620_BC-27",0.0135603910438348
"5","HRA003620_BC-27",0.0065992080950286
"7","HRA003620_BC-27",0.00853578463558766
"8","HRA003620_BC-27",0.0104529616724739
"9","HRA003620_BC-27",0.0123839009287926
"0","HRA003620_BC-30",0.0227093206951027
"1","HRA003620_BC-30",0.0769392033542977
"10","HRA003620_BC-30",0.0482815057283142
"11","HRA003620_BC-30",0.0246062992125984
"12","HRA003620_BC-30",0.0483042137718397
"13","HRA003620_BC-30",0.0670731707317073
"14","HRA003620_BC-30",0.023989898989899
"15","HRA003620_BC-30",0.199197860962567
"16","HRA003620_BC-30",0.0310391363022942
"17","HRA003620_BC-30",0.106753812636166
"18","HRA003620_BC-30",0.0065359477124183
"19","HRA003620_BC-30",0.082089552238806
"2","HRA003620_BC-30",0.0265528686581318
"20","HRA003620_BC-30",0.0840336134453782
"3","HRA003620_BC-30",0.0476190476190476
"4","HRA003620_BC-30",0.000808734330772341
"5","HRA003620_BC-30",0.0554333479982402
"7","HRA003620_BC-30",0.121470781352594
"8","HRA003620_BC-30",0.0627177700348432
"9","HRA003620_BC-30",0.0696594427244582
"0","HRA003620_NC-01",0.0523301737756714
"1","HRA003620_NC-01",0.00293501048218029
"10","HRA003620_NC-01",0.0180032733224223
"11","HRA003620_NC-01",0.0561023622047244
"12","HRA003620_NC-01",0.0113052415210689
"14","HRA003620_NC-01",0.0416666666666667
"15","HRA003620_NC-01",0.00401069518716578
"16","HRA003620_NC-01",0.0202429149797571
"17","HRA003620_NC-01",0.0217864923747277
"18","HRA003620_NC-01",0.0239651416122004
"19","HRA003620_NC-01",0.00746268656716418
"2","HRA003620_NC-01",0.0768136557610242
"3","HRA003620_NC-01",0.032481866918953
"5","HRA003620_NC-01",0.00087989441267048
"7","HRA003620_NC-01",0.0216677609980302
"8","HRA003620_NC-01",0.00278745644599303
"9","HRA003620_NC-01",0.011609907120743
"0","HRA003620_NC-04",0.173775671406003
"1","HRA003620_NC-04",0.00335429769392034
"10","HRA003620_NC-04",0.0589198036006547
"11","HRA003620_NC-04",0.00688976377952756
"12","HRA003620_NC-04",0.0143884892086331
"14","HRA003620_NC-04",0.122474747474747
"15","HRA003620_NC-04",0.00668449197860963
"16","HRA003620_NC-04",0.0134952766531714
"18","HRA003620_NC-04",0.00435729847494553
"19","HRA003620_NC-04",0.00373134328358209
"2","HRA003620_NC-04",0.217638691322902
"3","HRA003620_NC-04",0.0154525386313466
"4","HRA003620_NC-04",0.0068742418115649
"5","HRA003620_NC-04",0.00043994720633524
"7","HRA003620_NC-04",0.0577806959947472
"8","HRA003620_NC-04",0.00209059233449477
"9","HRA003620_NC-04",0.0417956656346749
"0","HRA003620_NC-05",0.0999210110584518
"1","HRA003620_NC-05",0.0280922431865828
"10","HRA003620_NC-05",0.104746317512275
"11","HRA003620_NC-05",0.0354330708661417
"12","HRA003620_NC-05",0.0873586844809866
"13","HRA003620_NC-05",0.0731707317073171
"14","HRA003620_NC-05",0.109848484848485
"15","HRA003620_NC-05",0.117647058823529
